review_id,user_id,business_id,stars
r--qUe99bYKabqDhyS03pQ,135DbbQnr3BEkQbBzZ9T1A,vXEZ-r6fah-5Fjt3a6c-Gw,3
39lbWclMPBc2VQ-c_fdV8A,FEwPxhjdVKxSPVQQAHX2gg,XXW_OFaYQkkGOGniujZFHg,1
cai6tcrtQpyPa3h9vOd3vA,HhVNG_1NOEyxfxudd6TSCg,xzj6q131hJE59tBkhe3Gag,3
d6GaBboj1EaN01vFNUYyLQ,8dxkcmAXY4ttrVFD1GhbdQ,gh6__q2WXFuyN8gt6VAnWw,5
IOucpjsbnuRGiAeyr1lUuA,C2C0GPKvzWWnP57Os9eQ0w,_Kd0kQ8RF70hJ1ykLqCRyQ,4
Hr0oBvcYqqMtfwCQkX0hDA,T_RiQ-TOeZf8N2kiCNCiSg,M30I1NPl5JuHthxo1IXPGg,4
xRaBjCLJVTQbk_cJwn3zNQ,hWDybu_KvYLSdEFzGrniTw,WpswWSp1zHdxrZC4TftFJg,4
crW_eQMc6vmVcHAg6Z74bw,eytpwJXgg5nWU6jrlQ6qAA,R7LyTeiOHLyTNkA8HssBRQ,2
_RRkhok81Ac2_PJ7HZR9IA,ocB1WhramMTkICc5sZ1bUQ,yIiply1esvaWxY36vdh3wA,4
ZJVRc_zvwnJ98XaPRXELvA,LwvPZ1bQt5-Zl1xxPberVQ,FLyufyQmLXnQzHhfWpNB5g,3
L5uwZ5nlt5-26XXMILJGKw,XEHZoTDWjw3w-gcQyYIe4g,C-cvl8Mf2vpxHwUon3sVGg,4
7T1HlpH9s8F24Cxx2hhLug,Jt1zgNmwz_jheOSmEsljPQ,SW6ZQk22G1_CV81_gfnvNQ,4
HhqE94bH1ABF2atmKiLQhw,-pXs08gJq9ExIk275YLvPg,d6G0w_e3GaA90NSQeovShA,4
jS0cmh67Zr_Fm7hW1h6QYg,sWKaLjpYG6VABf23CXDhyA,uF86ZhygpBEGr3CudNemYA,3
ObH-PlAjPIg6z-RrtHC-3g,l1VoG-0-bDF-us7xbWxfeg,mZRKH9ngRY92bI_irrHq6w,5
8lfDaSSWb5rb2X8OkoKvOQ,B1829_hxXSEpDPEDJtYeIw,78XbdLi5e42XDxgnxuYacg,2
mcVxfrAcqCb_3ydB-nBXRA,ExI15M-oXjHcF42-G1xv9w,bKxKPGmkwH-Q-GSbt7chNA,1
kHLNMoJvTKtKWs7JsVyzUA,YDAL4CBJcp3xrYgAGVGgaQ,ABRgXNwdOX_JyqChNr8IYw,5
UUb2BjhC96LRUdLabCE3ng,bLbSNkLggFnqwNNzzq-Ijw,rIeXMt92PLNjZbemWKRXcA,4
9CDOIpv0HMwRI53YGWFSlw,TQ9A1LVp6z-fIc494RsLDQ,fSBhe0A6Dfa8JCYccfpMog,5
1deatX2gjov_47ec7-jubQ,bpgbVPJcG-wQ4cNBcPPIxw,8nP8ghEpT6WFcM6tfqAaGA,4
cQ-9lNupTFMKYddvZ2yAwA,CcOgdfEJxgrxTAwag5k18Q,vdloJPM3bSpQTMlwdFek2A,4
DqJ7_jyseaAbkSdZH2uoWQ,eOIMO2wT_WbNqmavhnCRxw,AOEHe6uKrnC_Aje3kT8-7w,3
V-JFmHyQ9-chGihEWATvGQ,U2sN2-HGvh27FyXKFlvkBg,GKg7N9i7djbigZ5fDj2DXw,3
g4qbUuXecwiAtqPGm-sqPQ,JrXC_MDp38BWwLn2SFdNsA,sKwH6dkB6PEWLxyp0ICLkg,3
PifrsPrmP9x250AYqr9beQ,ahwwAXJ_qwGmuRjTOHHMWg,Xk5HlcuuCWv5cQKmI7CjkQ,4
ASaqiXDjMYd6SDtq6BEDwQ,7tpZVkiYuMbDP4-NufK2Iw,nCwAk9FHldJzop3N88SdaA,2
Z58Nj5c8PPNf1MX4tFcWFQ,KYV3TpJiJB2LGN9umfmsHg,YgbDPdxiob2rSH2NIM0tsQ,4
BkCL-9l6zBKTc9r5U1875w,EyaluppfmU_oI5pb2jF1TQ,8Zqh2jwtncA3N4fWEMTvZQ,5
UTmm0DI0hpnZAZFdr_crKw,GQ8l3o7-_jL0WNHUkNlhJA,O0zyXuEw_aojAK5ILW6WJA,4
DY3JIQs4PTOOMENW63NikQ,LwVUO_5jjHuJRhvl6hlHVg,3GEEy7RP6e4bT4LAiWFMFQ,4
r4n6iNICsY35nn0cOH2qjw,DeVGAiOf2mHVUDfxvuhVlQ,avkOIpslBUFZMQhELpl3JQ,5
CdY-B1PE8Uxw7dJxYTfhVQ,J3ucveGKKJDvtuCNnb_x0g,yuFdJdrnfMp3cfXVwTXjjA,4
KBRkDqGFobGLzrHO0Ppf7Q,GGTF7hnQi6D5W77_qiKlqg,Pl89wWmVYfBEnrFworAyig,5
bRgruZEyJMKE5vQ-9X4A5Q,3H5Ty7TV7SZvZLa1oTUGDg,aZwNLZtxvp4uA9pBf-a6Pg,4
nU9ItlZQ6pLhCocwSxDEPQ,Et79VAN692zD2j32PM1E8w,-yQHIYKXH3HAdhh1W52OMQ,4
L9lgu2SO8ri5gk4Iak-Dxg,CqkdpG2tkCPQA69umlAHsA,l_tk3iLmyKfBUCK-6nBbHg,5
LwazRZCwIlV6in5RKDrwfw,L8P5OWO1Jh4B2HLa1Fnbng,Yiw2jUJzUdFmglHZgj4RaQ,4
Nl7CaNfl4njB-cTa52efxg,owbC7FP8SNAlwv6f9S5Stw,nOkSC1GtMUJ_I70sb0SaeQ,5
HDXYW0o5HcEGAcQggdOTzw,3uPAF2-YwiTUN5NvVH6pIQ,v8QuF4YX9Bb-qEtKLVPrmA,3
zk08UB9mZUP7G1M9AlQyqA,ehzvSXsijzgxsYHvXeaS-Q,MWJg4LxOm9c7VGi1KrL5Ug,3
-V1OBPKiFQJo_luqHJXy6g,3R_dB9VQ_D3WPJEw7pmorA,_OoQ31fIoy3dK96rP6vtFQ,5
yB7dzBn2PH0-i96oY9ZgEg,DquHHYio5bIqZ5vQlC95_w,qdd1DHfeKHE72_djJxCJdQ,5
nSFZd-uJG1TsDqD9sij--w,Z128ihQea7BLPh2T9q9sKA,tSJaZL5X81j2k-GqtpBM_w,3
fD9gQEXI1y9JVLgzRcys1A,ffPY_bHX8vLebHu8LBEqfg,iCQpiavjjPzJ5_3gPD5Ebg,4
bkPyqmJj39tDL3FRoe3N0w,FREeRQtjdJU83AFtdETBBw,JsAjP49bCk9KjJmmmjyM4w,2
Gg5IbT-DqpEJTDc0m27iqA,0BBUmH7Krcax1RZgbH4fSA,Omn2qqVcTpH9J883EVhQ7g,3
NSBdozpNhunN_CTHuI7iWg,mOVyk3O18VY5nrUMTZgM1w,Ryqmm5vXHmSscZjzQQkyxQ,5
DZNYRCTkiWQQHlaWFBmSGQ,LwVUO_5jjHuJRhvl6hlHVg,wuQDMDlqM17jQNo0lYQZ7g,5
w-zyPAZ73bSy-ZiJBmap2g,XEHZoTDWjw3w-gcQyYIe4g,1hkksm102yQY1DyfTPSzmA,1
pzJWSDD5uI3LlBHjHfJLoA,8fsZcLADFrPTbGrFqMACpg,1CWMNSTRMejdSyXBG2chNg,4
Ki8oVQ414DVlREDXWZsDvQ,CSA-YFyZWlxPTeAZRJqMWA,vMpJzMFst_9GP4boeqWIRg,3
FVjfaPxzjUseWHJ7N-g-Ag,Hci2c0qo98CO-Pv-VmV7gg,5SiHMFPhwuWZ4VaZB13Hzw,4
xLjj3P2UHaxpH01Sfoqjfg,FFFeLM5rk29RZn6FmGlHYQ,Ibp4hEKSE8JaX9OvfEiFqg,4
aAoMAR9ZRmZooV8ZdxZ1iw,i_DR3vdE73nVm2GlMbGpGA,zpoZ6WyQUYff18-z4ZU1mA,5
iQiUNA9P1g-MdoWhamRPXA,WdZXKWoC9OC72kkvHZhUgA,5sqC0kX6lBvKR983T_EBcg,2
bdtRT_Ae5KPhkgOXL9a-BA,0mvmUHuGQL2kRRkX14CkTw,XXW_OFaYQkkGOGniujZFHg,4
hNufKESo6jhUcz_V9m3thA,YRcaNlwQ6XXPFDXWtuMGdA,LLkLcSuaPH5-_urApO9LTQ,4
XCHICFKm4UKyZ55kElD5sg,yT_QCcnq-QGipWWuzIpvtw,v-supbjeNBKNwomn3sLc8g,3
Z0z95xoIoNwraYYnJZsyzg,0nqshyLgABOSyTfJUTthjQ,ZBkLGYOvUlmmQvkvp7AHHA,3
Rtp83KEIFnT0dHLKkHfqAA,hLVq7VSJBHZwqurwWoCmpg,pM5OiwjOih7twp4mP0Rmhw,4
H6mv2eyZyCQedGo0uWahqA,0LMHrFTQtUoY42AZl1MH6g,Lzr34VkDJQ6l8oWq9MptAA,1
Vzmt9RVnq-Lv9vO5cII8gg,CxDOIDnH8gp9KXzpBHJYXw,peP-yrYDj_F4sxsZT1DI7g,3
nu0QwBe-p1-pUkxr8Fa4EQ,m35ODBrr76JYr20nxoMg_w,_WtxQbDK7B-ExGdeG-2j6Q,3
QOb6AWbo7xap4cBqb553VA,XNSyl47aXuPsvC5zXm5uhw,-Bdw-5H5C4AYSMGnAvmnzw,4
QZxYzagCSfPelOsvHZpwMA,nPXVprOV3ioobtAc_s7-CA,FirWX-Ep5203TsdiGgShKg,3
-_WTHpKyVNDfXQ5OEJJXjQ,sYQyXDjGaJj7wfaqz5u8KQ,oX7lSVsg4j7-SrSZVGWVnA,4
vjdyi767lY769b-rQA7YjQ,8DEyKVyplnOcSKx39vatbg,Ocquw2_SSDlqwoAhEVek0g,3
4PQGvBpwMsslGdT0YvkKVw,8HCEPF0IflyB690Q745fKg,stZKe2beZX6Og1GtScYteg,3
ivt3TTCq98BNf0gRAQaeRg,vPOkQJKahhR13LQ2ElSFGg,r5PLDU-4mSbde5XekTXSCA,5
bGSTHyK_AR6a8RfgzThx2g,7QVNLrJDkjsDsCtODlPdsw,pNp1FK8JqW8ZMA26YJGXYA,5
4JkZc5lXu-3gKBY0zcvq0w,NWuFF7-HjYE9dvt_xGbEhw,r5PLDU-4mSbde5XekTXSCA,5
IqZxRWtWtlfcceeEFgwSpw,JrXC_MDp38BWwLn2SFdNsA,o4mLcNcURwn-uXXC8_mouw,5
vF2EiJyKnh83YzfRVgO1YA,ELfzWgdf64VBLi5z1ECItw,B7XwqO9Lbzq-VtOiRobfCg,2
X8ebRmkAEgNKyl43oWgnTQ,hWDybu_KvYLSdEFzGrniTw,YmnFHwI-RGm5BvixJkcJPg,3
Ig2qdcd6q3d1f85I4pqI5Q,hTZb1INhnCG8URaFywVoYQ,f3gE6ZZFd7jRBjTVgt-mAg,3
9h9g1nRuQ0VWR4tTB_ifDw,xhhE0txKwQtRzgQVVdKkvg,U7xPpLet56Zhi5GDZNlmoA,2
ghUj3HIBZJnCxjqzxXHWIQ,UYcmGbelzRa0Q6JqzLoguw,H8umkLwMkM0vP5B8oPiozQ,3
14a4mBy-7DCYdm4p_iUTiQ,_7PfR6Tvh2xTbiVi1GELoQ,zK7sltLeRRioqYwgLiWUIA,4
g6Yd8thgFoX1medS0kXRrg,qewG3X2O4X6JKskxyyqFwQ,yHYjDPuRtLvhvMpOn5fXOQ,3
HHFD7uCSwYN3B0WVpsac-A,_uqIpl5tzucKuIlZZPBZRw,xSIkiqB2tuiyJwFmPyNR5Q,2
0lDlWSUuDwsLaH_XrVipNg,rGd8YUtvhSdMm8-9cMdQ4Q,-3zffZUHoY8bQjGfPSoBKQ,3
VxeODaJq2464MO0hNqNzpw,f0TN5yZ7JBMKIzr3hSuwFQ,6xBgaXrAlH5KMIW-GPSUzQ,4
xiaeLORzUZ893egm6zmecQ,v7FPnMzdbl6J7U_8H1BWZA,0gXYLVPNWz0WT8wXQVpS0g,1
i_Me6hJjjGAifluCGEDPwQ,C7lXOTSLUAHG3gkG_Q_39w,cKdox2gt3L1Dbb7MpOPdWg,5
CESQxPmJursQ8AD2KW3mmQ,e6iCOIhtupBCiw-VwBvJ4A,rqYOFPPrdwMYvSRpI4r3-g,4
ykoDZg4cYAJlnnODDBLTuQ,XNSyl47aXuPsvC5zXm5uhw,BM4ivx69oX71Dsveu26Tmw,2
z8CUSmna_Mn0rxftmEm3dw,YVaONBBT9lSJQwBPWCB0qQ,3CUXYDDQtrrg0u7qGcTTkQ,4
b1POgqsnVeZs3ksk8Ns-hg,ACwBMSJzgW6vOvV7vOrk8Q,Lb17BCffIA3kLXMjA9UlgQ,3
tCn0Vf3duFLU2-Rq29TizA,Yg08tRMxm0eaL-rXyNIAHw,SqVIolLCBmQYyKeai3pCTg,2
1Bt_BzM1A8e0q-G1RSkAVg,d5WLqmTMvmL7-RmUDVKqqQ,OzlqZV3-Pywyml2TC52WDw,1
j_4PnaThf8-0-pM3THhelA,JXHrhT72U6sZJQSkFfNzjw,46JVW4pwLDRIye4gYJboSw,4
NnNpyP7tzk76wFmy3xC1hg,2vJ2e51kdbdAmAo_HTr4KQ,uHyvmKKhKM0sip12o4HyFA,1
hriqBkm1AApeGRGu7RKtHA,uSMK7y_H2DzRX7WcKXtFgQ,h5TdULM3nc6IoqY4yOdZqg,3
_QPysND5b8ZeQHMwGNaVpA,6MM9Yqn7UBM8tmpSHQHAAg,VkEGJmVgi7TOU6ZDi6piTQ,3
lO_I7HnNhrl7X8N055vnfw,GqLTKz0YsSkX-DTc9oHrBg,UBKAE_miJ-lVmUqOTlI13g,4
s2BnMUJf_KxrpHMqeBiUIA,sTcYq6goD1Fa2WS9MSkSvQ,tS2Y2hMWZMvwjiY3z6LuUg,3
YpnzWUnoiEke1LGX1ZRuRw,MPGqUhAsmVEHq9k9X6VZKw,WSmOu-JNHfVxvisIWAvL9Q,2
c_z8o7YHpWrrYQ-cU4yhnQ,IXSTfBSe56Z0RvYg4Cfn2w,hTe5SavBjp3zRulupZSJew,4
qsIUo4WXN5UXRXhZidYJ4Q,XIkPvspzRAoEp7McGt9rdw,t1mR_Zff6Dqv1TueE2JLEA,4
d6T1LoYLJMNM4ljxXHsh3w,j6wLUT0ZXi-x0otelYIFpA,crstB-H5rOfbXhV8pX0e6g,5
3DZO641tpj_EziZf63KpmA,La1ggB37gvq6UWpEWaMtMA,HWtlFMfQmuIpNsv6EDpNIA,2
dgqRhQe_N0SUuOZSpM_O2A,_VTEyUzzH92X3w-IpGaXVA,MNmQ1s-zdjEgm3bdRs7iEw,3
Ug4ddSsuK6tJY3qKhdaPdA,LQG9wFTmscbAATp8QWj1hg,c93AzlUc_j0C-lkWBG92Sw,5
SR4zhF3DIEnoalK0cVC7Ng,HyXK2GNR9i4SWpLQGOqQYQ,1lnIoAIB6U5ywPTC2LG8aQ,4
PqnFXf6_2KqBgy3yZItycA,26WgdHfEjWj4BrN-cUNhVw,zcScEL0WEdFkROcnz5379g,4
4fY0XndGxyUa49HLxPfaeA,4cZ3f3i0Slv2W9mLN_VZBw,_ZwDLtBopUHb6F2mIPFUJg,4
camK_y3UTBnYpq5Yc1KY-Q,cyuDrrG5eEK-TZI867MUPA,796J51vX9eu6BONfDBQMzw,3
7JPpNSJ7Bilj_Dy7lXHhjw,lU_aNRWw8edBmIi5_NARmg,plWuv4gda7m0KlqCNhrb4w,4
RaGMIVATTcFVsyVFvYtd6g,2ZZNOoMQ7WFvFoxDUFw1wg,qNSZpcyoF7OM6g49sAFUcQ,3
4REbLW_SEJt3RrkHwj2pPQ,U5YQX_vMl_xQy8EQDqlNQQ,GskcqN5ie6xi0fzTI_4YTw,3
Xj19988pQOAndb35ZsE3UQ,CxDOIDnH8gp9KXzpBHJYXw,W_nU2qtu1AEDDCgkCo0gJg,4
Tk5byf-HktNuikcKqCRMSQ,uHZr3XbjKvRTwdXLXrFuvg,ERnG-1q3igX3VSgm5uLZ6A,1
bDdh40Tc4KM4SWuXDyq2Xg,Bf-X9oxiiRvzgrwguUWoeg,cVlW0omVTRaVJqnT-OBBsQ,1
XfN_MRmq3_CFr91j0OdI9w,kjeX2RXvW7RhBbD2QLd5jA,ub4JnrvtBi0nTTBiSJY8aA,4
_Q7DjCkULoLOFScyYjlEtQ,XXKjsdglgwSs9kWtK6ZWUQ,dJF4C707KVhFx1qcRJhlEA,5
cJqxw-P_GZrYndKEd01s5Q,asL1d04xS3y8YQtU5ota-g,-bd4BQcl1ekgo7avaFngIw,4
OBGKZcoO4HOObrpsy7VFuw,XJYFjbH-oTmu2dATTqyauQ,3BYLel7hPVEXzzVSHHEwHA,4
XT-LygcW846IlCnkIoQ4Rw,GERRIWMslcP4-O6mLErPSQ,WukGQeRaSEW0VlWvLvBZ9Q,2
xRX6VtfRWrCinvWG5jxzzQ,xhlcoVm3FOKcxZ0phkdO6Q,N9jmzeBT-6vQxbpC9yl8Aw,3
jf1Jms0bY_JaZxtYMVlDeg,YVdOHf-f4NMfkrEApEZcGQ,hYl2qT0fSae2EkLVcvBoSg,3
thpSVkRe8x186vks3FkT6Q,E43QxgV87Ij6KxMCHcijKw,WvC9K0ZEOTbR7fh-LNe5_A,4
XCbeDvMeAU5Fu_hF779kog,sjWvk3DZapZ-9ULAFtDmYw,q6DddOoOR2A1_-M2g2PGqA,3
1SDcGOJaK_BOQEoCpX1ifg,62GNFh5FySkA3MbrQmnqvg,UNH0LrYQSo9K46_ojMqv0Q,3
0H66BhFaqHJKKBHmhrP2vQ,tCbEkK11lnqeaNVkhlurrQ,5eK_pgro9_LxPYDoRVJnEA,5
MwHZjQHj6JWEquycRsD_6g,CxDOIDnH8gp9KXzpBHJYXw,Dx-Af02_QGi0dzItv4ANTg,2
uAaL6Cklkczu4J03yGaU4g,nhVvcPyRGLw466qHVbUjrA,etTj1OrMW9E2RhBWYfe8cg,2
G-_QkZsiOeulXun3TiTbAg,clmrlflES5HrXS-gl_YmrQ,sk_ukei0s48FBIirQLpXfw,3
cze4Cir3A5uNF8Bf16kpDw,z_tqPytGQF_tDw_buHKJcw,c_ZDTkfDlfzLm0a3osk1ow,4
47Zi56dfKjZG1Vvkuk_5qQ,aDYNz8cujkDdmbiOh95ANA,bgvm73MMjC2f5qo_RgXOXg,5
RwGMFskKa3ORD0dMHHr5GQ,86RJ2VAQoUypqdf7ZEpEXg,7kzQjGmeI0Z1q06q_aE1PQ,1
UAMPr5rk-TUBtM3um1bx9w,R1PCyy2n0NLWr1NlTz4fmQ,cVtpNvkn5e6DZ1HEZSSGTA,5
kkiZFBGR1MTuuoRGjBqxRA,JVbqMyicxGWlEVPpyo6gpQ,p0_VmFnWZAtvDBvr2Nbb_Q,2
QIfuccw_VR-MMz67QRovFw,YVdOHf-f4NMfkrEApEZcGQ,p81LV6y6Jxz_q_3HL06jOw,4
9-n-31kN7-EK4A5ONSzMpQ,qQecSd0lynfB4g-LPa9JCw,JjjlhlQ2LEaQMuAug4fDIA,3
t7n-dENq9i9zeZFfDQeMtA,CxDOIDnH8gp9KXzpBHJYXw,cCXD_H0FonSeLY1A5Ch_Eg,2
OJNZcCzlaqpgczdkrzqCdw,25QzG8_MT4zr4JiglZI8dQ,ILqROR-o4C62065hshN9ng,3
TckobofWgk2kH_71OFzfxw,aDYNz8cujkDdmbiOh95ANA,2DO-8SvPvx1rACloHiD9Mw,2
3c1Ra4SoCSn2KFDC8EXZMw,PZNMPWCViVX8JLsn10MSnQ,0xxW5PmeFV1MWkvDwU7XaQ,2
NSRe5C0knQX6iZ-z79QI-g,53JHz4dbMg9JfuzakOZK4A,llcByEqkvO-KHT6oJ3pJMA,1
SBbe0xco3fcubuAlpxJ8gQ,GMKoemATfrXg1deaXxt2jA,ndE42tcNzqjSEW_Ciz2BOw,5
8du5JZubqJMfFyJljgyNnA,X2uF3C3YBD24xcgKA104Sw,FN7aVgmb81RY6WHmSOV2cw,4
m2vcyrgfRr8Kvn8gwE3YDA,zzPvEodjvLPe-5NvV0U_cg,w7_1xM_WNf8nh2w-tzfAyQ,2
75zpuM8QHMRgFaqQuu_0SQ,1kNsEAhGU8d8xugMuXJGFA,HiHfwu0c1k8m8aEJ9VwAQQ,5
mF9IskVFJNiQgNQFyHBIzQ,hWDybu_KvYLSdEFzGrniTw,lUBbHenxYd9JinUJPP7eqg,4
04_2t8rbfpAGXS-2A9d_Xg,L8P5OWO1Jh4B2HLa1Fnbng,jmyvOW6G2T1fIePvajB4nQ,3
sNIGCJSWxIYFvImPd8qqCA,owbC7FP8SNAlwv6f9S5Stw,0G1y7uV7w1D2uziS4Lt_Dw,5
69c7G-E3wMfHK1XAWTF6Dg,1fPiKjZhkGWLya1QLkwlhQ,UPoM5nmUiklwqBV5pLuK7Q,2
yvTUa_vaxQHc3rnFVwsUkA,0gtEsazPeHr5rj2IAsZePg,JXPbwc0LkEJxQstYgb84Zw,3
AmXmQPfyz-6TRCZeJ3an-w,YpGt3hdq5adPlEFn9fQ2Zw,f30-DOoIxvoV9btiDvKMTw,4
mNBx1DXwbLN8bkTg1xPOPA,4KbUaerUBoiUwZGMHKVFxQ,naIri3sawHNvekftRyrasg,4
gVrKgwSdRqseewNTV-ywQA,Ao-6FYE29-I8WwPg67806A,Jo3Cpvf8fpfcAIFG3TagbQ,4
sdLfsJeGYu-umCdYdA_XBA,CxDOIDnH8gp9KXzpBHJYXw,dU7SLTS6_HWo1YPHZ4DmOw,4
H7LUy_0oHVVG3nFtF6bnOw,SlgpAnj2gQd44EM_Uq6DkQ,Fufm0lM0opOKXiu30ZQjDA,3
t8Fgaxjr7wmdzAfK9BF6FQ,epkRB3J_oBEiyiwahvdmGg,2RFe9vDTzyBkF4mvsFDDow,2
FcXbdYZT1UJVHo6Xlh8rCQ,8AwcaBJjiMpQ__FPxktwwQ,bm8-Kriygv-R8DVCmKzoOw,4
cxm7eIEXAx3j3-Gmp5pRuA,EtFYEN0sbxkZOOt3DE7vWg,G75gMavLP3CtShvZZBpb_Q,4
b2UuhyZFHaixmxEyd2TuIQ,eY6TPklHTeOaQt9F8a_SGQ,6I27BTuHI5PMvOBG4WS8NQ,3
MfMbGOHXYs95QkOu60BGQQ,DNlzbI54zCOa4to-vTWBJQ,hLThl4NxoJmHadtb6vLNsw,4
ujYvBtJWwG7oFFqPG1niZg,XbiKsujS_qxU3xsr0xUqmQ,c35qzLN6ItDpVIoj2uQW4Q,4
nMRyELXhBSSnh2pdyq4bNg,TB9ibgXVrq1B7-fajbsu8g,iJOfcAXWh_7DkcwCMmrm4A,2
qeutg5XiLkSbQ5b-0SxdbA,3H5Ty7TV7SZvZLa1oTUGDg,74iNcDdhcWRpnawK_sTPmw,4
sq9ooEA5Bb2wVDKhAxy-Zw,quH7oYf3C-_klKjP-cklCQ,ycx58j9LCHDUp-boy0-y2w,3
DWa1zV2bUuBoiiTNdDVh2A,d_TBs6J3twMy9GChqUEXkg,3_n3JdLWkyPCDtPSU-UyUQ,1
7JGA-gocDV-ZRZYVwSWicg,hy4uEHgITEfzxrXzyDhCRg,BE_kdOU8RKyzQt8TRL7XfA,2
vuYNSUzmSqeqestp0FI1Cw,Kt-dsblXQnsUv3GjA_DFvg,ggIWkJtgXHKnhdxRu338AQ,2
601My-4M4FR13FHwD0jnqg,5V8eXkTJb6IejJkMDaj_Bw,bKxKPGmkwH-Q-GSbt7chNA,3
KAG9J41TqVcE2W2G0kdxCQ,Ry1O_KXZHGRI8g5zBR3IcQ,aAoPO0xJsNv0hoLpjX31zg,4
LmwXSxXkXrGjavn-YvjKew,ZH2BsTXtOrzgNLFGDFsogA,hGEutUMfbpSdCiekvbW-rg,3
LZowKj8f_xSwQAL-77hhtg,rHgT6lBbZ2PaHt0UWfTMtw,Xww2E2ym5cWX3-91Ml5Bfw,3
zZevnBdyUPqpwBMl_VMYOg,tWBLn4k1M7PLBtAtwAg73g,4POPYEONJpkfhWOMx_PyGg,4
jcOhH2VLCUZrzRY7maXwfw,U2sN2-HGvh27FyXKFlvkBg,Tl7V8AztDY8s6Jr8yJNKcw,2
